data,Saldo diário de depósitos de poupança - SBPE e rural
2008-07-24,249849382.42
2008-07-25,250113030.83
2008-07-28,249619724.31
2008-07-29,249819371.98
2008-07-30,250624287.45
2008-07-31,251054321.48
2008-08-01,252678242.76
2008-08-04,252378422.53
2008-08-05,252770538.23
2008-08-06,253299557.31
2008-08-07,253330671.69
2008-08-08,253713119.73
2008-08-11,252547767.43
2008-08-12,252198913.31
2008-08-13,251996802.17
2008-08-14,252053371.19
2008-08-15,252542051.01
2008-08-18,251831696.25
2008-08-19,251623199.79
2008-08-20,251772594.7
2008-08-21,251647060.98
2008-08-22,251696163.0
2008-08-25,251653819.38
2008-08-26,251499740.15
2008-08-27,252570312.19
2008-08-28,253155940.54
2008-08-29,254508626.48
2008-09-01,255518361.32
2008-09-02,255641731.55
2008-09-03,255814259.61
2008-09-04,256449114.45
2008-09-05,258236810.01
2008-09-08,257025387.87
2008-09-09,256566025.2
2008-09-10,256613714.18
2008-09-11,256329838.97
2008-09-12,256637531.27
2008-09-15,256795752.09
2008-09-16,255830057.67
2008-09-17,255803747.43
2008-09-18,255967308.75
2008-09-19,256166737.03
2008-09-22,255620209.35
2008-09-23,255683579.1
2008-09-24,255898953.95
2008-09-25,256191349.36
2008-09-26,256599767.3
2008-09-29,256382528.06
2008-09-30,257638130.56
2008-10-01,259006959.48
2008-10-02,258989866.68
2008-10-03,259786779.67
2008-10-06,260315483.48
2008-10-07,260146879.86
2008-10-08,259632950.36
2008-10-09,259384005.39
2008-10-10,259767564.88
2008-10-13,258951780.24
2008-10-14,258632299.8
2008-10-15,258716002.16
2008-10-16,258406466.79
2008-10-17,258325957.38
2008-10-20,258256952.99
2008-10-21,257992913.12
2008-10-22,257644955.5
2008-10-23,257418209.76
2008-10-24,257659024.86
2008-10-27,257404889.36
2008-10-28,257551168.25
2008-10-29,257481249.63
2008-10-30,258102460.03
2008-10-31,259012912.11
2008-11-03,260472349.46
2008-11-04,260438436.86
2008-11-05,261014573.57
2008-11-06,261920481.63
2008-11-07,262102160.65
2008-11-10,261741690.01
2008-11-11,261008910.12
2008-11-12,260813643.52
2008-11-13,260607028.9
2008-11-14,261187906.02
2008-11-17,260311998.27
2008-11-18,260456187.77
2008-11-19,260617949.83
2008-11-20,260854440.56
2008-11-21,260828638.49
2008-11-24,260193446.46
2008-11-25,260435903.65
2008-11-26,260378994.24
2008-11-27,260607568.25
2008-11-28,263368915.4
2008-12-01,265073021.08
2008-12-02,265075701.37
2008-12-03,265355413.44
2008-12-04,265888994.8
2008-12-05,268486419.96
2008-12-08,267690800.75
2008-12-09,266960636.53
2008-12-10,268259142.83
2008-12-11,267584500.58
2008-12-12,268308064.93
2008-12-15,268642885.06
2008-12-16,267990242.97
2008-12-17,268045332.16
2008-12-18,268559903.82
2008-12-19,271568481.68
2008-12-22,270679646.28
2008-12-23,270224196.94
2008-12-24,270241194.91
2008-12-26,269951079.85
2008-12-29,269343206.54
2008-12-30,271303762.93
2008-12-31,270441215.73
2009-01-02,272194611.31
2009-01-05,272591481.25
2009-01-06,273256809.36
2009-01-07,274100057.97
2009-01-08,274195643.29
2009-01-09,274036208.91
2009-01-12,272960481.37
2009-01-13,272115910.84
2009-01-14,271834889.55
2009-01-15,271973619.28
2009-01-16,271531700.91
2009-01-19,270758391.33
2009-01-20,270591575.76
2009-01-21,270267445.32
2009-01-22,270053365.26
2009-01-23,270140424.93
2009-01-26,269444930.54
2009-01-27,269183389.46
2009-01-28,269154892.34
2009-01-29,269739624.92
2009-01-30,271602012.65
2009-02-02,272714700.93
2009-02-03,272273436.67
2009-02-04,272659069.51
2009-02-05,273116069.29
2009-02-06,274882189.91
2009-02-09,273599941.18
2009-02-10,273090071.88
2009-02-11,272853473.8
2009-02-12,272721788.12
2009-02-13,273189975.52
2009-02-16,272652314.23
2009-02-17,271817550.55
2009-02-18,271729641.15
2009-02-19,271658379.55
2009-02-20,272619658.88
2009-02-25,271738788.88
2009-02-26,271677366.9
2009-02-27,274055823.1
2009-03-02,275372853.46
2009-03-03,274779225.3
2009-03-04,275089259.24
2009-03-05,275523897.82
2009-03-06,277432558.26
2009-03-09,276284971.39
2009-03-10,275339802.69
2009-03-11,274970938.8
2009-03-12,274734083.91
2009-03-13,275084674.28
2009-03-16,274188105.47
2009-03-17,273533213.53
2009-03-18,273346307.59
2009-03-19,273192934.72
2009-03-20,273424217.19
2009-03-23,272754353.74
2009-03-24,272474788.43
2009-03-25,272641213.69
2009-03-26,272478714.59
2009-03-27,272958788.71
2009-03-30,273185956.23
2009-03-31,274694551.52
2009-04-01,276000077.18
2009-04-02,276407225.83
2009-04-03,277157044.38
2009-04-06,277705230.63
2009-04-07,277447334.22
2009-04-08,277849157.99
2009-04-09,277626583.74
2009-04-13,276617232.8
2009-04-14,276057955.3
2009-04-15,276437970.44
2009-04-16,275998494.79
2009-04-17,275942470.01
2009-04-20,275726268.38
2009-04-22,274984980.29
2009-04-23,274692933.29
2009-04-24,274707891.82
2009-04-27,274000258.52
2009-04-28,273678509.64
2009-04-29,273932718.75
2009-04-30,275315148.55
2009-05-04,276312798.47
2009-05-05,277039553.7
2009-05-06,276888105.75
2009-05-07,278165579.63
2009-05-08,278906857.64
2009-05-11,277882177.5
2009-05-12,277288114.38
2009-05-13,277034630.04
2009-05-14,276930891.88
2009-05-15,277349705.71
2009-05-18,276634317.42
2009-05-19,276256966.76
2009-05-20,276540753.95
2009-05-21,276343979.79
2009-05-22,276385005.66
2009-05-25,276012087.02
2009-05-26,275944887.9
2009-05-27,276321427.5
2009-05-28,276872816.06
2009-05-29,278567682.11
2009-06-01,279976077.92
2009-06-02,279782909.09
2009-06-03,280236979.04
2009-06-04,280529834.35
2009-06-05,282498025.32
2009-06-08,281989684.29
2009-06-09,281238360.27
2009-06-10,281059381.41
2009-06-12,280738230.32
2009-06-15,280608132.38
2009-06-16,280064741.19
2009-06-17,279952515.0
2009-06-18,279873885.22
2009-06-19,280258672.31
2009-06-22,279889216.95
2009-06-23,279614440.85
2009-06-24,279643879.97
2009-06-25,279741022.94
2009-06-26,280441602.79
2009-06-29,280517189.82
2009-06-30,282189705.01
2009-07-01,284707721.5
2009-07-02,284992949.38
2009-07-03,286274211.07
2009-07-06,287055708.83
2009-07-07,286945053.94
2009-07-08,287723045.38
2009-07-09,287486725.02
2009-07-10,287262315.67
2009-07-13,286571685.15
2009-07-14,286471193.34
2009-07-15,287173510.63
2009-07-16,288675834.67
2009-07-17,288501676.51
2009-07-20,288331136.66
2009-07-21,287914704.04
2009-07-22,287803773.51
2009-07-23,287772601.63
2009-07-24,288034954.37
2009-07-27,287749880.97
2009-07-28,287526607.31
2009-07-29,287747904.07
2009-07-30,288768727.33
2009-07-31,290337353.44
2009-08-03,291877032.76
2009-08-04,291564766.66
2009-08-05,292459107.69
2009-08-06,293719027.15
2009-08-07,294731435.29
2009-08-10,293831002.53
2009-08-11,293324402.31
2009-08-12,293288987.78
2009-08-13,293280499.5
2009-08-14,294039319.83
2009-08-17,293356348.66
2009-08-18,292937532.35
2009-08-19,292874634.48
2009-08-20,293310670.05
2009-08-21,293143051.91
2009-08-24,292754348.12
2009-08-25,292696094.08
2009-08-26,292570215.94
2009-08-27,293384420.55
2009-08-28,294479281.97
2009-08-31,294951397.14
2009-09-01,297007977.5
2009-09-02,297435300.16
2009-09-03,298159199.24
2009-09-04,300852982.64
2009-09-08,301040896.17
2009-09-09,300112570.88
2009-09-10,299716256.82
2009-09-11,299589430.77
2009-09-14,299181738.63
2009-09-15,299595184.21
2009-09-16,299103658.44
2009-09-17,298902101.15
2009-09-18,299246596.95
2009-09-21,298531414.5
2009-09-22,298358605.53
2009-09-23,298198583.92
2009-09-24,298081466.18
2009-09-25,298449332.38
2009-09-28,298006531.01
2009-09-29,298264426.47
2009-09-30,299927279.57
2009-10-01,301471260.57
2009-10-02,301707924.0
2009-10-05,301616375.07
2009-10-06,302439147.56
2009-10-07,302437802.54
2009-10-08,302372814.38
2009-10-09,302217355.87
2009-10-13,301052338.75
2009-10-14,300614571.6
2009-10-15,301095835.04
2009-10-16,300684515.01
2009-10-19,300171420.63
2009-10-20,300137518.4
2009-10-21,299881536.29
2009-10-22,299788881.14
2009-10-23,300013767.65
2009-10-26,299596788.52
2009-10-27,299709811.96
2009-10-28,300423211.71
2009-10-29,301061417.94
2009-10-30,302451568.99
2009-11-03,303460723.56
2009-11-04,303429420.94
2009-11-05,304033510.41
2009-11-06,305002490.62
2009-11-09,305319397.05
2009-11-10,304802308.77
2009-11-11,304548927.9
2009-11-12,304447265.89
2009-11-13,305361752.72
2009-11-16,304977968.41
2009-11-17,304299989.26
2009-11-18,304255604.52
2009-11-19,304759238.12
2009-11-20,304999235.1
2009-11-23,304716026.7
2009-11-24,304423251.44
2009-11-25,304756030.1
2009-11-26,305129808.98
2009-11-27,306627076.65
2009-11-30,308391995.56
2009-12-01,311424128.02
2009-12-02,311682183.92
2009-12-03,312441308.84
2009-12-04,314970699.15
2009-12-07,314989994.65
2009-12-08,314607897.88
2009-12-09,314109465.95
2009-12-10,314349019.21
2009-12-11,314560927.45
2009-12-14,314716946.98
2009-12-15,315492676.16
2009-12-16,315295730.08
2009-12-17,315986637.05
2009-12-18,320238041.51
2009-12-21,319371130.42
2009-12-22,319404233.94
2009-12-23,319551032.57
2009-12-24,318900593.79
2009-12-28,318491946.52
2009-12-29,318634816.1
2009-12-30,319924043.56
2009-12-31,319083002.72
2010-01-04,321649863.1
2010-01-05,322024109.12
2010-01-06,322944575.49
2010-01-07,324097696.9
2010-01-08,324633886.7
2010-01-11,323448582.56
2010-01-12,323020433.5
2010-01-13,322705584.57
2010-01-14,322707451.16
2010-01-15,323441819.13
2010-01-18,322085389.85
2010-01-19,321556887.82
2010-01-20,321788561.95
2010-01-21,321554745.51
2010-01-22,321626992.15
2010-01-25,321142671.87
2010-01-26,320587019.07
2010-01-27,320927146.19
2010-01-28,321483792.82
2010-01-29,323211193.63
2010-02-01,324379980.44
2010-02-02,323946893.74
2010-02-03,324259480.94
2010-02-04,324426705.28
2010-02-05,327043846.58
2010-02-08,325520467.71
2010-02-09,324621506.65
2010-02-10,324332180.13
2010-02-11,324078335.46
2010-02-12,325146794.25
2010-02-17,323583352.58
2010-02-18,322913493.75
2010-02-19,323352590.99
2010-02-22,322836169.8
2010-02-23,322305800.83
2010-02-24,322449097.56
2010-02-25,323370667.97
2010-02-26,325724877.9
2010-03-01,327161085.43
2010-03-02,326627969.41
2010-03-03,326882608.05
2010-03-04,327191874.9
2010-03-05,329863033.23
2010-03-08,328598599.69
2010-03-09,328098865.24
2010-03-10,327801012.37
2010-03-11,327603353.98
2010-03-12,327272058.92
2010-03-15,327953396.22
2010-03-16,327175533.84
2010-03-17,326826983.54
2010-03-18,326645200.66
2010-03-19,326811435.45
2010-03-22,326402712.66
2010-03-23,326023720.2
2010-03-24,325864517.37
2010-03-25,326038593.3
2010-03-26,326223552.58
2010-03-29,325863114.22
2010-03-30,326430558.92
2010-03-31,327885295.65
2010-04-01,329997643.66
2010-04-05,329504954.55
2010-04-06,329397414.17
2010-04-07,330577348.8
2010-04-08,331673453.59
2010-04-09,331697488.81
2010-04-12,330848725.42
2010-04-13,330501349.23
2010-04-14,330441615.79
2010-04-15,331175186.77
2010-04-16,330690747.79
2010-04-19,330232212.64
2010-04-20,330498909.55
2010-04-22,330224963.14
2010-04-23,330543691.82
2010-04-26,329900633.53
2010-04-27,329722534.52
2010-04-28,329497479.91
2010-04-29,329756522.39
2010-04-30,331174807.68
2010-05-03,332623256.85
2010-05-04,332431393.62
2010-05-05,333250785.12
2010-05-06,333525384.24
2010-05-07,335809090.3
2010-05-10,334539734.86
2010-05-11,334064746.29
2010-05-12,334132744.32
2010-05-13,334054275.28
2010-05-14,335231754.29
2010-05-17,334705114.45
2010-05-18,334155471.77
2010-05-19,333384817.84
2010-05-20,333780508.58
2010-05-21,334683681.09
2010-05-24,334448972.12
2010-05-25,334364277.87
2010-05-26,333060108.86
2010-05-27,333802438.89
2010-05-28,336528079.72
2010-05-31,334870377.66
2010-06-01,337092440.01
2010-06-02,337538956.05
2010-06-04,337782148.36
2010-06-07,338744666.31
2010-06-08,339427245.81
2010-06-09,339009945.9
2010-06-10,338858883.34
2010-06-11,338727229.79
2010-06-14,338261675.81
2010-06-15,338765843.56
2010-06-16,338372796.28
2010-06-17,338280117.83
2010-06-18,337812548.44
2010-06-21,338368748.63
2010-06-22,338080866.25
2010-06-23,338052245.9
2010-06-24,338192625.81
2010-06-25,338561822.2
2010-06-28,338310509.01
2010-06-29,339024827.35
2010-06-30,340816978.76
2010-07-01,343507997.45
2010-07-02,343711861.58
2010-07-05,343974399.93
2010-07-06,345181002.26
2010-07-07,345752240.93
2010-07-08,346643879.86
2010-07-09,346212843.71
2010-07-12,345604349.83
2010-07-13,345355617.74
2010-07-14,345524504.81
2010-07-15,346496467.67
2010-07-16,345926065.77
2010-07-19,347869786.1
2010-07-20,348210893.02
2010-07-21,347738422.46
2010-07-22,347605676.84
2010-07-23,347272037.44
2010-07-26,346971495.04
2010-07-27,346867197.78
2010-07-28,347020450.02
2010-07-29,347519741.26
2010-07-30,349524144.96
2010-08-02,351213667.18
2010-08-03,351495487.1
2010-08-04,351787705.6
2010-08-05,352731702.93
2010-08-06,354123791.19
2010-08-09,353230233.38
2010-08-10,352771249.45
2010-08-11,352537383.13
2010-08-12,352560644.73
2010-08-13,352780743.01
2010-08-16,352812177.81
2010-08-17,352310826.74
2010-08-18,352042948.58
2010-08-19,351919545.56
2010-08-20,351811241.05
2010-08-23,351602978.0
2010-08-24,351252342.19
2010-08-25,351529804.37
2010-08-26,351489225.15
2010-08-27,351626051.19
2010-08-30,352269724.25
2010-08-31,353321347.69
2010-09-01,356191861.31
2010-09-02,357050438.73
2010-09-03,358650588.33
2010-09-06,359575905.46
2010-09-08,359551959.23
2010-09-09,359391664.41
2010-09-10,358774403.69
2010-09-13,358739068.23
2010-09-14,358557662.5
2010-09-15,359432386.97
2010-09-16,358802116.48
2010-09-17,358259216.97
2010-09-20,358768801.59
2010-09-21,358342551.82
2010-09-22,358147997.08
2010-09-23,358044836.53
2010-09-24,357846624.05
2010-09-27,357933409.42
2010-09-28,357793850.06
2010-09-29,358342105.83
2010-09-30,360104292.99
2010-10-01,362404707.08
2010-10-04,362594149.0
2010-10-05,362853582.32
2010-10-06,363888850.16
2010-10-07,364260709.28
2010-10-08,364143763.9
2010-10-11,362886684.5
2010-10-13,362072303.05
2010-10-14,362165536.94
2010-10-15,362397050.35
2010-10-18,362654457.2
2010-10-19,362378809.16
2010-10-20,362678132.28
2010-10-21,362653757.09
2010-10-22,361818850.38
2010-10-25,362313934.13
2010-10-26,362056662.79
2010-10-27,362462892.49
2010-10-28,363256355.83
2010-10-29,364597957.07
2010-11-01,366516956.07
2010-11-03,366694359.52
2010-11-04,366651267.12
2010-11-05,368760839.99
2010-11-08,368329858.91
2010-11-09,367796538.77
2010-11-10,367562269.46
2010-11-11,366928599.29
2010-11-12,367535059.32
2010-11-16,366353677.76
2010-11-17,366218613.08
2010-11-18,366157492.32
2010-11-19,366714504.13
2010-11-22,366032294.82
2010-11-23,365945517.01
2010-11-24,366103757.9
2010-11-25,366240132.18
2010-11-26,366851197.39
2010-11-29,366624200.67
2010-11-30,370511531.47
2010-12-01,372660100.41
2010-12-02,373512926.01
2010-12-03,374745654.81
2010-12-06,375392822.96
2010-12-07,376123385.15
2010-12-08,375947899.58
2010-12-09,375735150.17
2010-12-10,375916086.69
2010-12-13,374891963.17
2010-12-14,374846557.0
2010-12-15,376147286.86
2010-12-16,376319232.65
2010-12-17,377702516.58
2010-12-20,378889048.86
2010-12-21,378794296.15
2010-12-22,378685069.37
2010-12-23,379015055.53
2010-12-24,378513458.62
2010-12-27,377787889.32
2010-12-28,377426838.05
2010-12-29,377338141.25
2010-12-30,378400300.16
2010-12-31,378798732.65
2011-01-03,379972172.04
2011-01-04,381957728.95
2011-01-05,382519031.63
2011-01-06,383099647.48
2011-01-07,384610060.19
2011-01-10,383348625.72
2011-01-11,382985937.61
2011-01-12,382813816.01
2011-01-13,382664298.05
2011-01-14,382993859.04
2011-01-17,381715565.87
2011-01-18,381146430.27
2011-01-19,381181471.7
2011-01-20,381115981.87
2011-01-21,380973822.57
2011-01-24,380096020.44
2011-01-25,379832659.5
2011-01-26,379480249.29
2011-01-27,379456822.57
2011-01-28,380173911.0
2011-01-31,381241431.88
2011-02-01,382525396.93
2011-02-02,383109729.57
2011-02-03,383462990.44
2011-02-04,385113229.47
2011-02-07,384106285.78
2011-02-08,383854730.55
2011-02-09,383439778.22
2011-02-10,382954578.73
2011-02-11,382735848.22
2011-02-14,381596037.69
2011-02-15,382080018.23
2011-02-16,381801952.61
2011-02-17,381471243.78
2011-02-18,381851287.46
2011-02-21,380982976.49
2011-02-22,380831838.19
2011-02-23,380587891.69
2011-02-24,380563697.53
2011-02-25,381225308.39
2011-02-28,382643374.83
2011-03-01,384405593.1
2011-03-02,384980219.27
2011-03-03,385492942.48
2011-03-04,387822156.79
2011-03-09,385929320.74
2011-03-10,385497788.34
2011-03-11,385290962.16
2011-03-14,384258652.17
2011-03-15,384459330.39
2011-03-16,384199660.99
2011-03-17,383862271.83
2011-03-18,384112623.51
2011-03-21,383033469.14
2011-03-22,382924969.54
2011-03-23,382674841.07
2011-03-24,382497983.16
2011-03-25,382658473.73
2011-03-28,381841595.22
2011-03-29,381771029.19
2011-03-30,382631035.07
2011-03-31,384896658.28
2011-04-01,386065879.69
2011-04-04,385876165.37
2011-04-05,386382725.12
2011-04-06,387483035.88
2011-04-07,387743822.21
2011-04-08,387514052.48
2011-04-11,386048795.68
2011-04-12,385833988.94
2011-04-13,385685061.4
2011-04-14,385429519.14
2011-04-15,385662912.29
2011-04-18,384196657.51
2011-04-19,383930636.54
2011-04-20,384403774.59
2011-04-25,383164496.11
2011-04-26,382816026.23
2011-04-27,382793124.36
2011-04-28,382981467.44
2011-04-29,385374652.38
2011-05-02,386230117.81
2011-05-03,386722038.75
2011-05-04,387023101.89
2011-05-05,387821720.98
2011-05-06,388663640.28
2011-05-09,387438771.73
2011-05-10,386962024.32
2011-05-11,386848938.85
2011-05-12,386682218.9
2011-05-13,387359559.49
2011-05-16,386331643.33
2011-05-17,385888265.33
2011-05-18,385541437.65
2011-05-19,385372064.06
2011-05-20,385458302.84
2011-05-23,384538046.43
2011-05-24,384298014.01
2011-05-25,384196207.14
2011-05-26,384067615.02
2011-05-27,384326447.37
2011-05-30,384266050.99
2011-05-31,386151866.27
2011-06-01,387520230.28
2011-06-02,388064178.28
2011-06-03,388894601.38
2011-06-06,389142064.26
2011-06-07,389636929.31
2011-06-08,389356030.57
2011-06-09,388824312.42
2011-06-10,388459022.72
2011-06-13,387487961.89
2011-06-14,387373378.22
2011-06-15,387666873.48
2011-06-16,387467413.76
2011-06-17,387166680.81
2011-06-20,386521266.55
2011-06-21,386470875.5
2011-06-22,386655819.62
2011-06-24,386392617.7
2011-06-27,385646364.12
2011-06-28,385522110.99
2011-06-29,386057685.95
2011-06-30,388727887.0
2011-07-01,390749415.75
2011-07-04,390960886.84
2011-07-05,391625468.75
2011-07-06,393091150.65
2011-07-07,393653429.97
2011-07-08,393583771.42
2011-07-11,392372490.7
2011-07-12,392302539.38
2011-07-13,392287396.08
2011-07-14,392376446.8
2011-07-15,392911098.19
2011-07-18,394594348.1
2011-07-19,394343664.92
2011-07-20,394283290.87
2011-07-21,394218390.71
2011-07-22,394045509.06
2011-07-25,393410247.63
2011-07-26,393193703.76
2011-07-27,393431096.64
2011-07-28,393933651.78
2011-07-29,397085057.2
2011-08-01,397631827.43
2011-08-02,398430258.4
2011-08-03,398761763.81
2011-08-04,399304816.53
2011-08-05,401322377.67
2011-08-08,400202115.52
2011-08-09,400096029.2
2011-08-10,399713311.01
2011-08-11,399589524.1
2011-08-12,399701194.85
2011-08-15,399374757.76
2011-08-16,399239220.92
2011-08-17,399092589.98
2011-08-18,398926933.26
2011-08-19,399316795.14
2011-08-22,398483997.28
2011-08-23,398308050.73
2011-08-24,398115153.57
2011-08-25,398320887.25
2011-08-26,398537472.07
2011-08-29,397985721.49
2011-08-30,398971241.02
2011-08-31,401763628.67
2011-09-01,403189950.6
2011-09-02,404306952.18
2011-09-05,404443295.89
2011-09-06,406573966.81
2011-09-08,406845601.22
2011-09-09,406889482.56
2011-09-12,405836946.71
2011-09-13,405924718.21
2011-09-14,406184245.7
2011-09-15,406899857.39
2011-09-16,406618773.84
2011-09-19,405795508.98
2011-09-20,406034101.9
2011-09-21,406100217.96
2011-09-22,406008212.2
2011-09-23,406038576.03
2011-09-26,405067314.51
2011-09-27,405084397.39
2011-09-28,405018613.28
2011-09-29,405576412.51
2011-09-30,408441762.12
2011-10-03,408815583.11
2011-10-04,409547779.16
2011-10-05,410210452.87
2011-10-06,411580922.89
2011-10-07,411934044.14
2011-10-10,410366223.82
2011-10-11,410244260.75
2011-10-13,409759616.33
2011-10-14,410485939.19
2011-10-17,409489458.36
2011-10-18,409130970.91
2011-10-19,409049159.08
2011-10-20,409263620.04
2011-10-21,409254378.46
2011-10-24,408583811.11
2011-10-25,408719116.49
2011-10-26,408713450.98
2011-10-27,409384116.02
2011-10-28,410721204.37
2011-10-31,411877674.97
2011-11-01,412970931.06
2011-11-03,413517702.48
2011-11-04,414635092.93
2011-11-07,414781551.12
2011-11-08,415039350.4
2011-11-09,414885029.72
2011-11-10,414389303.55
2011-11-11,414467146.72
2011-11-14,414131627.05
2011-11-16,413671111.58
2011-11-17,413445050.64
2011-11-18,413948083.51
2011-11-21,412217328.93
2011-11-22,411913586.4
2011-11-23,411528403.04
2011-11-24,411397612.88
2011-11-25,411542833.86
2011-11-28,410305724.99
2011-11-29,410857975.19
2011-11-30,414168844.06
2011-12-01,414552688.16
2011-12-02,415414589.48
2011-12-05,414981646.11
2011-12-06,416419200.13
2011-12-07,417021251.38
2011-12-08,416940708.85
2011-12-09,417085339.22
2011-12-12,415841475.79
2011-12-13,415748400.18
2011-12-14,415681014.18
2011-12-15,416588632.41
2011-12-16,416862567.33
2011-12-19,416747110.63
2011-12-20,418872389.13
2011-12-21,419022448.47
2011-12-22,419167790.18
2011-12-23,419460315.72
2011-12-26,418799947.61
2011-12-27,418602366.88
2011-12-28,418588095.46
2011-12-29,419555671.92
2011-12-30,420008994.2
2012-01-02,422039782.57
2012-01-03,423131454.07
2012-01-04,423787805.32
2012-01-05,424622873.69
2012-01-06,426088428.94
2012-01-09,425110897.97
2012-01-10,424857267.34
2012-01-11,424777719.75
2012-01-12,424484574.75
2012-01-13,424786150.0
2012-01-16,423590763.77
2012-01-17,423121222.03
2012-01-18,422830561.24
2012-01-19,422645377.52
2012-01-20,422517121.64
2012-01-23,421637581.42
2012-01-24,421511809.1
2012-01-25,421388706.99
2012-01-26,421162936.89
2012-01-27,421164870.94
2012-01-30,420938221.57
2012-01-31,422399069.95
2012-02-01,423203511.15
2012-02-02,423603354.4
2012-02-03,424329692.92
2012-02-06,424627953.61
2012-02-07,425109910.81
2012-02-08,424871848.77
2012-02-09,424599832.27
2012-02-10,424237879.19
2012-02-13,423216494.27
2012-02-14,423019259.32
2012-02-15,423510845.62
2012-02-16,423250749.82
2012-02-17,423564902.09
2012-02-22,422358959.99
2012-02-23,422341917.69
2012-02-24,422781054.6
2012-02-27,422183363.21
2012-02-28,422448888.94
2012-02-29,424333391.41
2012-03-01,425605624.65
2012-03-02,426301039.15
2012-03-05,426365078.94
2012-03-06,427493561.42
2012-03-07,428208195.72
2012-03-08,428203697.45
2012-03-09,428194630.1
2012-03-12,427097850.71
2012-03-13,427067711.21
2012-03-14,427065345.63
2012-03-15,427541797.02
2012-03-16,427378410.59
2012-03-19,426570888.09
2012-03-20,426611800.71
2012-03-21,426624044.24
2012-03-22,426612275.27
2012-03-23,426604060.94
2012-03-26,425899099.56
2012-03-27,426051995.86
2012-03-28,426154388.34
2012-03-29,426580874.05
2012-03-30,428997950.73
2012-04-02,429404643.99
2012-04-03,429921909.5
2012-04-04,430528329.61
2012-04-05,432359914.04
2012-04-09,431626279.07
2012-04-10,431480413.7
2012-04-11,431721396.57
2012-04-12,431738842.62
2012-04-13,432095461.39
2012-04-16,431364911.98
2012-04-17,431133908.25
2012-04-18,431155481.35
2012-04-19,431136165.38
2012-04-20,431408966.54
2012-04-23,430971956.99
2012-04-24,431027003.72
2012-04-25,431228308.92
2012-04-26,431346898.66
2012-04-27,432548437.14
2012-04-30,433321465.32
2012-05-02,434447491.84
2012-05-03,435589726.97
2012-05-04,436885707.07
2012-05-07,437264568.19
2012-05-08,438217624.8
2012-05-09,438426537.22
2012-05-10,438300842.45
2012-05-11,438516782.86
2012-05-14,438016537.4
2012-05-15,438680317.58
2012-05-16,438870963.67
2012-05-17,438894706.92
2012-05-18,439521858.96
2012-05-21,438671260.26
2012-05-22,438843889.99
2012-05-23,438885610.95
2012-05-24,439038936.67
2012-05-25,439393937.4
2012-05-28,438826386.51
2012-05-29,439022824.64
2012-05-30,439709915.05
2012-05-31,441721850.13
2012-06-01,442899898.14
2012-06-04,443085316.24
2012-06-05,443977415.05
2012-06-06,445802532.38
2012-06-08,445822264.58
2012-06-11,444802324.3
2012-06-12,444869438.16
2012-06-13,444954794.38
2012-06-14,445123041.47
2012-06-15,445676575.25
2012-06-18,445044576.21
2012-06-19,445136326.73
2012-06-20,445379507.39
2012-06-21,445518011.42
2012-06-22,445697275.53
2012-06-25,445427632.32
2012-06-26,445616928.6
2012-06-27,446129284.06
2012-06-28,446676076.5
2012-06-29,449040718.26
2012-07-02,449901013.03
2012-07-03,451046302.02
2012-07-04,451908373.36
2012-07-05,452929365.84
2012-07-06,454405089.33
2012-07-09,454335637.11
2012-07-10,453908944.69
2012-07-11,454189713.01
2012-07-12,454497751.66
2012-07-13,455381184.09
2012-07-16,454742491.29
2012-07-17,454854733.76
2012-07-18,454880529.81
2012-07-19,454870098.5
2012-07-20,455086053.84
2012-07-23,457709948.78
2012-07-24,457298788.92
2012-07-25,457295261.1
2012-07-26,457274725.81
2012-07-27,457582306.53
2012-07-30,457371834.22
2012-07-31,459442027.82
2012-08-01,460604711.32
2012-08-02,461288166.76
2012-08-03,462570243.97
2012-08-06,463082267.11
2012-08-07,463988874.81
2012-08-08,464184146.19
2012-08-09,464165563.18
2012-08-10,463967046.77
2012-08-13,462781934.6
2012-08-14,463114455.18
2012-08-15,463573484.62
2012-08-16,463592429.56
2012-08-17,463528188.67
2012-08-20,462868367.9
2012-08-21,462862979.4
2012-08-22,462814968.26
2012-08-23,462787531.83
2012-08-24,462899624.36
2012-08-27,462201576.09
2012-08-28,462157732.51
2012-08-29,462329651.46
2012-08-30,463132904.98
2012-08-31,465134933.56
2012-09-03,465929713.32
2012-09-04,466897010.42
2012-09-05,468428466.17
2012-09-06,470593899.16
2012-09-10,469944611.42
2012-09-11,470248805.18
2012-09-12,470691845.1
2012-09-13,470933765.12
2012-09-14,471648057.01
2012-09-17,470938364.18
2012-09-18,470779100.68
2012-09-19,470864591.34
2012-09-20,470994388.74
2012-09-21,470972014.52
2012-09-24,470460210.46
2012-09-25,470425669.63
2012-09-26,470544290.69
2012-09-27,471087422.25
2012-09-28,473262312.33
2012-10-01,473542851.82
2012-10-02,474332599.76
2012-10-03,475089990.96
2012-10-04,475896902.36
2012-10-05,477880249.17
2012-10-08,477167144.4
2012-10-09,477230490.07
2012-10-10,477149566.81
2012-10-11,477861952.4
2012-10-15,477671277.57
2012-10-16,477261278.96
2012-10-17,477285122.56
2012-10-18,477251110.74
2012-10-19,477496154.44
2012-10-22,476654820.94
2012-10-23,476585092.81
2012-10-24,476475903.64
2012-10-25,476568977.82
2012-10-26,476835938.34
